,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1396,29.9,78.6,25.1,30.1,26.5,7.2,1.49,7.3,323,Moderate
3190,47.0,66.5,44.2,78.1,46.5,20.9,1.91,5.4,673,Hazardous
907,26.1,88.5,33.9,41.7,37.4,14.5,1.17,7.7,542,Moderate
2537,21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461,Good
1010,16.9,72.9,1.3,0.2,27.6,6.4,0.97,13.7,339,Good
3836,32.1,84.3,4.2,14.3,37.1,11.6,1.45,3.3,737,Poor
3804,43.4,66.5,7.0,24.6,38.4,10.1,1.77,4.5,450,Poor
4975,32.5,72.1,26.5,42.4,35.3,2.0,1.94,5.6,510,Poor
4378,22.3,65.4,4.8,6.2,24.6,5.7,1.11,17.6,395,Good
4327,40.0,85.6,36.2,74.5,45.7,20.9,2.92,4.9,512,Hazardous
2955,25.5,47.4,9.5,8.9,25.2,5.9,1.24,10.6,404,Good
3253,26.8,52.0,14.8,20.5,26.8,2.2,0.76,10.9,395,Good
4533,29.0,44.6,21.2,28.0,19.6,3.3,1.2,11.1,545,Good
1423,38.5,95.4,66.9,92.3,46.0,15.7,2.63,4.1,654,Hazardous
4532,20.2,65.4,6.2,13.1,26.1,8.5,0.94,11.0,338,Good
2052,29.6,76.8,33.8,40.2,13.1,3.6,1.16,12.6,326,Good
222,30.8,60.3,1.1,3.6,21.2,5.1,0.96,11.4,470,Good
927,27.7,73.5,8.4,16.1,32.7,9.3,1.48,5.2,638,Moderate
3073,38.4,100.3,44.3,63.7,26.9,14.9,1.88,3.4,605,Poor
91,22.3,78.8,19.3,26.0,26.1,5.5,0.82,10.7,214,Good
536,20.1,66.0,1.0,3.5,17.0,2.6,1.02,10.6,573,Good
3266,26.2,60.3,19.1,22.0,15.0,5.1,0.84,13.5,466,Good
3428,27.0,46.5,8.3,14.0,20.7,5.5,1.02,15.4,496,Good
1782,24.6,53.5,0.1,4.1,15.0,6.2,1.09,11.8,380,Good
2605,35.5,90.9,36.7,48.4,35.8,17.5,2.23,11.8,519,Poor
1232,34.7,80.3,2.8,10.9,17.2,8.8,1.56,5.2,324,Moderate
1311,27.6,79.3,14.0,40.2,37.6,10.6,2.24,3.6,608,Poor
4303,36.5,81.0,9.8,22.2,31.5,6.8,1.63,6.5,322,Moderate
350,36.7,75.1,19.7,40.7,38.1,26.6,2.67,11.5,875,Hazardous
2101,29.0,42.8,2.0,2.3,20.5,5.9,1.03,10.1,428,Good
427,37.3,59.7,12.2,26.6,37.7,24.1,2.25,4.1,640,Poor
680,24.5,47.0,7.0,10.9,25.6,7.9,0.86,11.1,458,Good
684,27.0,86.7,4.7,20.1,28.6,8.9,1.74,9.6,653,Moderate
4687,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,Good
1512,34.4,94.5,25.5,48.8,26.3,9.9,1.47,9.3,457,Poor
2474,23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200,Good
4695,36.8,73.6,36.0,51.2,24.5,11.2,1.53,6.0,630,Moderate
3463,30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,Moderate
2387,37.6,87.7,13.4,32.0,30.3,13.1,2.41,7.9,825,Poor
3289,20.1,64.4,1.5,8.0,14.0,7.6,0.85,10.8,512,Good
1020,34.9,80.9,21.4,32.8,50.8,16.6,2.11,3.8,797,Hazardous
4681,23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,Good
1004,37.1,47.9,18.1,26.7,20.4,14.7,1.53,10.3,467,Moderate
530,21.5,65.3,13.8,19.2,12.5,5.7,1.05,11.2,230,Good
1085,36.3,70.0,58.7,71.9,42.1,12.1,2.37,3.9,539,Poor
1762,24.7,70.4,8.1,12.2,17.3,4.2,1.04,11.0,243,Good
2332,17.2,64.4,42.7,48.7,20.8,5.9,1.08,12.6,569,Good
4285,29.8,44.6,4.0,11.0,19.5,3.3,1.02,13.1,461,Good
4926,44.6,70.1,58.9,79.8,45.1,16.8,2.52,4.1,658,Hazardous
1214,28.8,49.0,0.4,9.3,35.2,7.3,1.43,5.4,553,Moderate
1222,33.9,63.1,2.2,11.7,21.1,17.9,2.55,8.9,680,Poor
3388,23.8,70.3,0.8,12.7,17.8,11.1,1.42,5.5,606,Moderate
1593,22.1,53.8,6.9,19.6,18.8,5.7,1.65,9.6,457,Moderate
2115,22.1,83.0,0.7,9.3,32.5,11.4,1.6,6.3,512,Moderate
3611,30.0,87.2,45.1,57.2,35.0,16.3,1.82,4.1,719,Poor
1684,33.8,92.2,18.0,41.1,25.2,15.7,2.11,3.7,407,Poor
1748,27.2,57.8,3.8,10.9,22.7,6.1,0.9,10.6,481,Good
4302,28.4,67.9,7.5,13.0,14.2,5.7,1.0,12.7,247,Good
3050,26.4,46.2,18.3,27.0,23.0,2.2,1.07,16.8,254,Good
2934,22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,Good
2591,29.1,63.6,12.3,21.1,32.0,5.1,1.53,7.4,542,Moderate
4519,22.0,51.1,26.0,27.3,23.0,8.2,1.03,14.4,384,Good
1041,21.8,70.4,16.5,22.3,24.1,1.9,0.94,12.3,420,Good
4220,32.9,69.3,13.3,18.8,32.4,8.6,1.6,5.2,463,Moderate
158,28.9,80.1,8.6,19.7,31.1,10.3,1.61,8.1,562,Moderate
2291,33.2,101.3,14.7,20.5,36.6,14.2,1.53,8.4,509,Poor
2097,25.2,77.3,2.2,4.3,12.2,1.8,0.87,10.2,547,Good
2405,29.1,79.2,3.8,12.6,29.2,-0.5,1.7,6.0,436,Moderate
1557,34.7,61.7,30.8,38.5,44.7,26.7,2.31,6.4,436,Poor
3683,28.0,72.0,3.2,11.7,28.9,16.6,1.4,5.2,420,Moderate
774,36.1,82.0,6.8,15.7,31.5,12.7,2.43,3.7,767,Poor
1340,25.6,87.4,23.6,32.3,29.2,3.1,1.59,6.2,582,Moderate
1840,39.1,82.9,56.7,69.3,39.7,8.2,2.0,3.6,543,Poor
267,40.2,91.9,22.3,34.2,43.7,17.4,2.07,3.1,900,Hazardous
1038,28.1,65.8,3.1,8.6,14.6,5.2,0.86,10.9,370,Good
1984,29.6,54.6,7.7,14.1,18.6,6.7,0.99,11.6,340,Good
3537,28.9,99.1,29.9,46.2,42.8,6.1,1.99,4.7,594,Hazardous
1376,26.6,64.1,3.0,11.3,26.8,3.7,0.95,11.1,550,Good
3565,25.5,65.8,4.3,20.3,33.9,10.2,1.09,9.3,596,Moderate
4545,20.5,80.3,12.6,25.9,33.0,11.4,1.44,6.1,433,Moderate
4445,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16.0,423,Good
991,46.1,80.5,42.3,58.5,32.1,28.4,2.4,2.7,705,Hazardous
3771,32.4,60.2,0.7,10.0,34.7,11.2,1.59,8.6,717,Moderate
4239,30.8,81.7,23.3,36.4,26.5,21.6,1.49,5.8,546,Moderate
2817,34.0,75.9,10.0,18.0,30.4,5.2,1.57,5.2,356,Moderate
1519,26.6,95.9,163.1,172.9,32.4,22.5,1.84,4.2,590,Poor
32,35.4,100.2,20.5,33.2,34.4,11.7,1.85,5.1,440,Poor
2131,32.6,87.7,59.1,82.6,33.7,9.4,1.7,5.1,634,Poor
3207,39.3,79.9,2.4,23.6,54.1,30.2,2.54,5.2,733,Hazardous
4112,26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,Good
4429,37.6,81.0,11.8,29.5,39.5,22.3,2.32,3.8,616,Poor
2925,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,Good
1202,39.1,84.8,4.6,19.1,33.3,5.9,2.11,5.1,620,Poor
1757,29.9,43.6,0.2,5.2,15.8,3.0,1.04,10.0,516,Good
1054,26.3,49.6,6.0,8.9,24.2,9.8,1.06,10.6,199,Good
2104,47.0,63.5,82.5,101.4,41.3,24.7,2.46,2.9,582,Hazardous
4938,48.8,95.8,9.8,28.0,36.0,33.7,2.59,2.6,586,Hazardous
463,31.2,75.2,56.6,62.7,23.7,15.6,1.4,5.8,480,Moderate
568,31.8,49.6,35.1,41.7,13.8,0.6,1.17,10.1,428,Good
562,31.3,80.6,19.6,32.6,31.8,3.6,2.53,3.3,662,Poor
1341,24.6,71.2,21.1,41.7,27.0,17.7,1.93,3.4,528,Poor
65,17.5,73.8,3.3,8.8,16.2,8.4,0.83,10.8,217,Good
3282,28.9,55.0,0.9,7.3,18.2,5.9,1.11,11.3,469,Good
1950,25.5,73.0,11.6,16.3,11.2,3.0,1.06,11.4,494,Good
2399,30.2,74.5,18.3,25.0,23.3,4.2,0.87,12.0,499,Good
3204,26.3,49.5,1.6,5.6,22.0,1.2,1.05,11.2,207,Good
667,35.0,101.3,108.6,124.5,38.5,11.8,2.22,4.4,511,Poor
2234,28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,Good
1328,23.6,76.1,1.2,5.8,25.8,4.5,1.01,10.2,306,Good
4934,29.0,56.0,5.5,10.1,14.5,3.7,0.86,13.4,233,Good
2082,33.5,68.3,54.1,72.7,30.6,25.1,1.52,7.2,570,Poor
3620,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
2623,34.4,77.4,43.8,68.2,45.2,9.8,3.31,2.8,737,Hazardous
1433,29.5,67.3,5.1,11.7,20.5,3.6,1.11,11.2,379,Good
3614,39.6,80.1,66.3,93.0,31.1,23.4,2.24,2.7,483,Hazardous
2094,26.8,64.3,10.7,15.9,26.5,3.8,1.3,12.8,451,Good
874,22.9,71.3,6.9,12.0,11.8,3.5,1.0,13.5,485,Good
829,50.1,108.2,43.1,63.3,53.7,15.2,1.94,7.6,722,Hazardous
436,32.0,71.7,7.6,19.2,22.9,10.4,1.28,5.4,560,Moderate
630,32.5,75.0,55.6,61.0,29.6,9.7,1.7,5.8,455,Poor
2998,24.1,70.4,8.1,15.7,21.7,3.4,1.04,10.2,223,Good
3793,25.8,68.0,17.6,25.9,19.8,4.2,0.85,13.1,303,Good
4783,41.8,72.4,19.3,37.6,36.1,12.2,2.11,3.6,617,Hazardous
3498,32.2,55.9,10.8,18.0,21.9,0.5,1.59,8.5,476,Moderate
1932,28.2,56.0,12.8,21.0,23.4,10.6,1.65,5.3,277,Moderate
2021,50.6,92.4,42.9,58.7,40.4,29.7,3.34,4.8,695,Hazardous
3723,20.3,52.3,2.2,6.1,19.0,5.7,0.9,10.4,359,Good
4511,31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432,Poor
4027,24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400,Good
1894,31.0,85.8,10.1,24.8,29.4,8.5,1.89,12.1,507,Moderate
2187,25.0,55.9,15.9,22.9,16.0,8.3,1.07,10.6,329,Good
1620,25.5,59.6,5.6,12.0,11.6,7.6,1.01,12.4,582,Good
2236,28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,Moderate
1329,26.7,48.8,19.7,23.8,31.8,5.3,1.27,5.3,538,Moderate
2188,25.1,61.0,17.5,36.0,27.6,17.5,1.51,6.6,458,Moderate
2506,22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422,Good
4029,48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843,Hazardous
259,35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661,Moderate
3873,25.7,51.6,17.3,20.6,16.9,7.5,1.07,10.7,454,Good
2309,27.7,62.4,0.2,4.6,15.3,5.7,1.06,13.3,239,Good
4562,32.4,66.1,9.1,16.0,13.9,4.6,1.02,11.4,283,Good
2747,22.9,61.9,41.1,54.6,27.5,3.4,1.79,5.6,464,Moderate
433,33.1,69.0,6.8,15.0,36.9,15.0,1.55,3.7,712,Poor
2853,22.1,53.1,4.0,9.9,19.3,6.0,1.03,10.1,292,Good
3069,32.3,78.2,25.8,39.1,31.5,7.0,1.5,5.2,380,Moderate
4172,23.7,39.2,6.9,13.2,21.8,3.8,0.94,11.8,576,Good
2394,32.7,82.0,64.9,78.4,30.5,-1.9,1.93,3.4,766,Poor
3570,37.3,88.5,139.8,150.6,26.7,17.2,1.75,3.7,668,Poor
3213,31.2,65.8,7.1,16.2,22.4,5.3,1.4,6.0,495,Moderate
195,32.5,53.4,45.9,52.7,27.2,10.8,1.21,7.5,513,Moderate
870,36.9,84.6,58.5,75.7,39.1,13.1,1.96,4.6,609,Poor
3099,45.3,85.9,23.3,50.1,33.3,19.9,2.45,7.9,715,Hazardous
3986,44.8,101.8,146.3,164.9,38.8,10.8,2.36,2.8,586,Hazardous
4432,36.2,56.8,27.1,35.3,30.8,8.1,1.47,5.7,388,Moderate
4113,20.1,77.9,1.4,4.9,14.9,2.1,0.88,10.5,536,Good
3175,25.0,82.2,34.6,40.2,10.8,10.3,1.01,14.2,608,Good
141,32.8,60.4,1.6,12.8,28.1,5.7,1.36,12.5,406,Moderate
3117,20.0,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516,Good
4624,34.1,55.0,12.0,30.7,28.3,22.7,1.64,3.4,684,Poor
1923,24.8,76.1,0.8,9.4,15.0,1.9,0.86,10.8,458,Good
2629,34.7,72.0,9.7,33.5,33.9,13.2,2.3,4.4,475,Poor
1800,23.6,70.0,15.2,17.8,22.2,5.5,1.11,11.5,482,Good
2771,33.4,63.9,6.2,10.6,35.0,15.7,1.84,5.2,471,Poor
3217,30.1,59.5,3.9,8.3,19.6,-0.4,1.0,15.3,488,Good
2445,32.6,61.2,66.7,75.0,20.2,7.4,1.86,6.3,639,Moderate
537,26.6,75.1,18.7,32.7,31.1,19.6,1.73,6.8,415,Moderate
2706,17.8,84.3,7.5,23.0,27.7,7.9,1.35,7.5,315,Moderate
1981,18.2,45.5,9.4,17.0,15.5,6.4,0.89,14.1,373,Good
1745,23.6,79.9,5.3,12.4,16.3,5.0,0.99,18.6,528,Good
4678,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,Good
1479,39.5,70.4,9.9,30.3,48.3,36.8,2.68,3.2,896,Hazardous
4441,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,Good
652,23.0,79.9,0.3,9.8,23.0,10.2,1.73,8.9,264,Moderate
1435,28.7,63.9,13.5,25.3,16.2,10.9,1.17,6.3,478,Moderate
4363,24.5,64.4,0.6,6.4,10.2,3.8,1.14,13.3,254,Good
421,23.7,73.8,3.1,4.2,11.1,4.1,0.97,14.5,447,Good
2737,27.8,75.4,8.9,20.8,33.6,4.1,1.31,5.5,626,Moderate
1777,38.6,76.2,26.0,48.7,32.8,3.5,2.12,3.7,612,Poor
2796,32.9,47.3,37.9,46.2,20.1,3.9,1.47,10.3,419,Moderate
4575,43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,Hazardous
4462,30.4,57.7,12.2,28.7,37.2,25.0,1.95,3.9,749,Poor
4620,37.3,70.1,4.6,17.8,34.8,12.0,1.73,3.6,609,Poor
1855,52.7,61.7,3.1,17.3,53.0,14.2,2.29,5.1,731,Hazardous
885,19.7,51.1,5.5,13.2,20.6,2.4,1.17,10.2,359,Good
897,32.1,100.8,51.2,69.4,48.2,17.7,2.37,2.6,796,Hazardous
4353,27.0,42.7,1.5,8.2,16.2,6.2,0.93,10.0,328,Good
338,37.1,72.4,60.3,68.4,35.5,14.0,2.17,3.4,580,Poor
713,32.1,89.0,1.0,18.5,32.4,9.8,1.95,6.8,545,Poor
4793,43.3,69.3,6.6,19.3,34.3,11.3,1.99,4.3,500,Poor
598,39.8,82.0,14.1,22.2,32.7,12.8,1.26,5.3,457,Moderate
4336,28.6,52.4,15.4,18.0,19.9,5.8,0.95,12.6,506,Good
914,32.6,82.7,71.2,87.5,30.3,15.8,2.31,6.3,712,Poor
4218,33.3,39.9,14.7,20.8,19.7,8.4,1.06,11.2,339,Good
3058,25.6,64.6,56.7,67.9,28.0,6.9,1.6,9.4,334,Moderate
3176,41.0,98.3,96.1,122.2,47.2,27.7,2.97,4.1,686,Hazardous
3993,22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,Good
976,28.1,93.7,35.0,50.7,46.0,19.4,1.66,4.0,487,Poor
29,52.5,83.9,67.5,91.2,31.6,34.6,2.31,2.9,785,Hazardous
3576,25.3,64.3,0.7,14.2,22.5,9.6,1.52,6.7,301,Moderate
783,28.7,80.8,16.6,27.3,34.8,15.0,1.75,5.3,446,Moderate
3126,25.1,49.8,0.1,6.0,22.4,3.3,0.73,11.8,510,Good
3880,30.1,83.5,10.2,15.6,23.6,18.2,1.73,14.0,676,Moderate
1584,36.6,113.1,143.0,167.3,41.8,11.7,2.43,2.7,644,Hazardous
1127,33.8,88.3,7.6,13.1,26.7,5.6,1.44,5.9,654,Moderate
500,25.8,52.3,35.6,56.7,28.9,6.9,1.2,5.4,535,Moderate
282,54.6,90.7,48.9,62.9,30.1,11.5,2.74,3.7,617,Hazardous
4521,31.7,95.3,42.1,64.9,30.4,13.0,2.14,4.3,595,Poor
17,37.6,81.2,28.1,56.6,46.7,13.7,1.85,4.1,560,Poor
1768,33.8,72.7,60.4,71.8,30.7,19.5,1.52,7.9,610,Poor
4622,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,Good
2774,33.1,80.3,28.6,49.4,27.8,15.3,1.46,5.6,609,Moderate
3817,32.2,104.1,13.7,28.4,26.6,4.2,1.9,8.2,467,Poor
4530,39.3,77.8,60.6,78.3,23.8,10.9,2.74,6.2,665,Poor
720,29.3,75.2,14.7,27.1,27.9,11.5,1.56,5.3,428,Moderate
1972,36.4,61.5,35.3,30.1,28.7,6.4,1.1,5.7,312,Moderate
3395,36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598,Poor
2477,35.3,66.8,25.8,35.6,43.0,14.6,1.96,4.8,666,Poor
4734,31.5,95.4,24.3,41.3,35.5,34.3,2.52,3.2,790,Hazardous
4755,23.7,72.0,2.3,12.5,16.3,11.3,1.52,6.1,607,Moderate
4879,28.9,67.7,39.3,52.7,22.6,12.4,2.15,4.1,550,Poor
3524,22.5,64.7,7.9,13.2,18.4,6.9,0.94,11.7,365,Good
4985,26.8,72.5,2.4,12.8,26.4,13.2,1.38,6.5,484,Moderate
1224,27.2,60.5,1.3,4.7,22.7,3.7,0.95,16.1,241,Good
468,27.1,50.4,45.6,51.1,14.3,6.4,1.1,10.3,371,Good
980,37.9,79.6,28.0,37.4,33.2,13.6,1.93,4.9,608,Poor
4503,20.7,48.7,5.9,11.1,14.7,6.9,0.89,11.7,581,Good
311,26.7,41.8,1.5,6.5,25.5,2.5,1.07,10.5,303,Good
3930,25.0,57.3,0.8,6.7,27.1,3.6,1.12,10.7,267,Good
1090,28.6,83.7,2.5,9.1,24.5,17.5,1.38,6.3,466,Moderate
126,30.1,86.8,7.3,22.4,27.9,6.0,1.29,6.0,690,Moderate
3996,35.4,84.1,45.6,62.3,31.4,5.6,1.26,7.0,638,Moderate
2302,43.1,69.1,2.4,16.6,30.0,12.2,2.08,5.9,657,Poor
3871,34.8,68.1,64.3,74.2,39.9,11.2,2.26,4.0,537,Poor
3711,25.4,47.5,2.8,9.0,19.7,3.4,0.84,10.8,240,Good
4078,34.9,57.0,10.2,23.2,21.0,5.3,1.59,8.1,612,Moderate
4852,20.3,78.3,8.4,11.9,22.8,7.2,1.1,15.4,342,Good
2032,30.1,71.8,6.7,24.3,28.7,12.4,1.34,6.9,571,Moderate
3946,32.6,78.7,7.1,20.4,30.9,6.4,1.52,5.7,352,Moderate
1726,23.0,86.2,9.1,25.3,34.8,12.5,1.99,3.9,559,Poor
2181,16.1,69.8,14.1,19.9,14.4,9.7,0.98,11.0,498,Good
4631,29.0,80.3,5.4,11.2,19.0,4.6,1.01,10.1,538,Good
3040,28.0,67.3,116.2,126.2,26.6,4.8,1.32,5.7,307,Moderate
2030,25.1,70.1,9.5,17.4,25.8,4.4,0.83,12.3,596,Good
495,21.5,54.4,24.5,28.6,17.8,5.5,0.91,10.9,289,Good
4147,23.6,60.4,57.0,61.1,14.3,6.8,1.06,14.4,345,Good
1873,45.5,90.8,19.6,56.9,29.1,17.4,2.76,9.4,684,Hazardous
116,24.6,45.1,0.4,6.4,21.2,1.7,0.94,10.1,226,Good
4102,23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309,Moderate
3713,25.2,54.0,0.7,4.1,17.3,7.8,1.04,13.0,307,Good
1756,22.1,75.2,3.2,8.8,14.8,3.6,1.03,15.2,424,Good
1505,24.0,43.4,5.4,9.5,15.8,1.7,0.98,11.0,441,Good
3627,30.7,75.8,2.4,19.2,29.4,9.3,1.66,5.5,448,Moderate
447,25.9,44.8,1.7,7.4,24.4,6.4,0.97,10.4,574,Good
3225,27.2,46.0,4.5,8.3,24.2,6.1,1.06,12.5,545,Good
37,28.0,72.2,18.5,25.0,24.9,6.1,1.32,13.2,480,Good
205,25.9,64.2,1.5,10.3,23.6,-0.4,0.93,11.5,386,Good
3427,36.6,74.7,11.1,30.9,28.1,16.3,1.04,3.8,409,Poor
1092,34.6,75.7,3.7,27.7,32.2,3.9,1.91,3.6,703,Poor
2941,25.3,75.6,2.8,5.9,23.8,6.4,1.12,10.1,299,Good
935,23.2,54.0,2.9,8.8,24.4,0.6,1.04,12.5,372,Good
2794,25.5,81.0,1.1,9.9,31.2,12.3,1.77,5.9,572,Moderate
847,25.9,87.6,28.6,47.1,23.1,6.4,1.46,5.6,490,Moderate
2274,36.4,97.3,10.8,33.1,38.8,13.1,2.07,4.1,556,Poor
2339,23.1,67.0,2.3,8.1,18.7,7.7,1.13,10.7,543,Good
986,21.3,41.7,6.9,10.9,21.2,3.7,1.0,12.8,298,Good
1663,21.7,75.0,10.3,15.5,13.4,4.5,1.15,13.3,285,Good
981,42.5,108.2,109.2,116.8,43.5,21.2,2.07,4.6,741,Hazardous
4845,28.0,83.3,6.0,4.5,34.1,4.6,1.65,5.8,475,Moderate
4837,28.9,46.1,3.5,10.8,12.5,5.9,1.02,10.8,450,Good
4765,30.1,78.4,6.5,24.9,28.8,6.6,1.98,7.0,569,Poor
4730,26.4,52.6,4.7,12.5,24.1,5.6,0.91,10.4,500,Good
659,44.3,88.4,2.6,13.3,35.0,16.2,2.31,4.8,757,Poor
1662,43.5,89.6,20.9,46.8,41.5,14.2,2.31,5.0,594,Hazardous
3889,29.2,89.5,71.0,83.9,19.8,14.6,1.16,7.3,618,Moderate
260,29.5,72.7,9.3,25.0,21.2,9.7,1.59,7.5,404,Moderate
896,25.9,76.9,27.2,33.0,22.2,4.9,0.9,11.6,336,Good
803,26.6,72.4,30.3,31.5,22.5,4.4,1.05,11.8,320,Good
1040,21.9,60.3,0.0,3.1,20.0,3.0,0.92,10.3,396,Good
4893,44.0,104.8,22.5,48.3,35.8,12.4,2.03,3.4,627,Hazardous
2539,26.6,44.8,1.8,8.3,23.1,3.6,1.09,15.9,398,Good
1023,20.3,52.3,2.0,6.0,25.1,4.7,0.95,13.4,277,Good
2422,33.0,51.4,15.6,27.7,30.0,10.2,1.08,6.7,644,Moderate
2524,26.0,69.7,13.1,17.6,18.0,2.6,1.03,11.5,245,Good
3900,29.5,84.6,40.6,51.7,25.4,11.5,1.75,9.5,418,Moderate
1552,31.8,67.6,9.8,15.1,29.2,2.1,1.64,6.7,454,Moderate
1491,22.7,68.4,14.6,25.8,26.5,3.0,1.37,5.4,321,Moderate
3842,32.1,90.5,51.8,69.9,26.6,22.3,1.57,3.4,782,Poor
557,33.3,92.2,5.0,25.3,29.8,19.7,1.41,3.9,494,Poor
3476,27.1,47.0,1.2,2.7,12.5,4.8,0.96,10.4,591,Good
2886,17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311,Good
2503,43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615,Poor
355,23.1,43.1,4.1,7.9,22.7,8.0,1.03,10.1,499,Good
4493,19.0,55.4,9.4,14.5,24.3,4.5,1.03,10.6,478,Good
4782,45.7,76.3,1.1,20.8,23.8,28.2,2.44,3.7,761,Hazardous
1,28.3,75.6,2.3,12.2,30.8,9.7,1.64,6.0,611,Moderate
4748,19.9,80.9,12.2,22.0,24.4,8.3,1.45,7.3,433,Moderate
4706,18.7,65.8,8.3,15.6,27.5,7.3,0.86,12.9,259,Good
3784,25.7,72.9,2.1,1.0,23.5,3.3,1.04,11.0,415,Good
276,33.1,84.4,3.7,9.5,17.2,8.9,1.61,5.7,504,Moderate
281,23.1,100.8,7.4,30.0,28.5,16.3,1.8,7.2,711,Poor
3016,38.6,92.3,37.8,55.3,40.9,16.3,2.65,2.6,564,Hazardous
1874,30.3,86.8,16.4,30.2,38.2,22.4,2.39,5.7,479,Poor
491,23.1,67.4,11.5,26.7,18.0,10.9,1.83,6.5,332,Moderate
657,31.4,76.2,4.6,20.9,26.2,11.3,1.49,6.8,296,Moderate
261,31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451,Good
3150,18.7,66.1,45.5,51.5,22.7,6.3,1.03,17.2,384,Good
505,34.1,53.4,31.9,44.3,28.7,16.6,1.54,7.5,622,Moderate
1933,29.7,64.0,2.5,4.3,16.8,6.5,0.98,10.3,445,Good
1259,26.8,83.0,53.4,69.0,17.6,15.2,1.82,7.5,668,Moderate
2254,27.7,59.6,6.5,10.3,15.1,6.5,1.0,11.5,314,Good
1705,28.3,82.6,18.2,25.7,29.0,6.7,1.49,6.1,563,Moderate
1413,30.4,78.9,17.5,30.8,26.1,7.9,1.39,6.3,608,Moderate
3170,39.4,80.3,37.6,53.3,39.0,13.6,1.99,4.4,448,Poor
1072,26.7,72.4,4.2,16.3,18.9,11.7,1.45,12.0,527,Moderate
2439,30.1,74.1,28.6,43.6,25.6,24.2,2.19,4.7,450,Poor
1898,24.8,44.9,2.7,12.5,12.7,3.2,0.96,12.2,405,Good
3700,26.2,57.2,3.9,3.9,20.0,3.9,0.94,14.9,290,Good
2112,25.6,68.2,8.0,21.8,27.9,9.9,1.6,5.2,579,Moderate
4524,41.4,55.0,14.8,28.8,27.7,16.4,1.32,5.0,297,Moderate
1059,33.7,83.2,1.6,25.2,34.3,12.0,2.59,6.2,551,Poor
3962,28.3,76.6,10.3,17.8,37.4,5.2,1.38,7.1,540,Moderate
1269,29.6,76.1,31.0,48.7,51.2,9.3,2.7,2.9,788,Hazardous
4003,30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,Moderate
290,30.2,77.2,34.4,44.0,33.6,12.7,1.34,6.4,372,Moderate
1941,31.5,62.0,75.4,82.5,22.7,19.2,1.55,5.9,642,Moderate
3779,27.8,83.3,13.5,30.5,21.6,0.7,1.64,5.4,653,Moderate
938,25.2,52.1,1.6,4.8,21.1,4.6,1.1,11.7,230,Good
906,30.4,91.7,8.3,19.2,36.2,18.8,2.25,3.4,417,Poor
1406,28.9,53.4,5.4,22.0,26.2,18.6,1.44,6.7,449,Moderate
4015,30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770,Poor
1651,24.9,70.5,0.2,5.9,12.5,6.9,1.07,11.9,240,Good
841,29.3,75.2,43.5,48.7,22.7,7.7,1.61,11.8,370,Moderate
2010,30.2,72.3,13.7,22.2,29.8,10.1,1.74,9.7,555,Poor
931,21.3,71.5,13.4,17.3,19.1,1.1,1.07,11.1,280,Good
3007,28.7,45.3,42.8,47.4,11.7,2.9,1.04,19.3,577,Good
4096,29.8,55.1,15.4,27.0,28.8,20.8,1.69,6.5,602,Poor
1058,34.5,60.8,37.1,47.4,28.7,9.1,2.04,3.4,484,Poor
1132,51.3,58.0,31.2,48.3,34.3,11.5,3.32,2.6,538,Hazardous
265,27.2,43.8,18.4,23.1,21.5,2.6,1.03,12.1,253,Good
165,37.3,98.6,68.4,85.3,37.5,16.9,2.34,9.0,695,Poor
