,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
1339,24.6,49.7,25.1,26.5,16.4,7.9,1.22,11.2,236,Good
3028,40.6,90.4,67.5,85.6,30.3,16.1,2.32,3.9,485,Hazardous
1312,31.4,94.3,68.9,72.8,24.0,14.3,1.99,6.7,347,Moderate
544,31.7,51.8,30.9,45.9,21.7,7.4,1.08,6.9,460,Moderate
1214,50.3,97.4,17.5,38.7,46.5,32.9,2.49,4.8,588,Hazardous
1601,32.0,69.6,8.1,23.1,33.8,7.5,1.48,10.0,575,Moderate
4830,26.6,64.1,3.0,11.3,26.8,3.7,0.95,11.1,550,Good
4193,26.7,100.1,3.9,18.1,30.7,15.5,1.62,3.7,457,Poor
958,23.2,69.7,5.8,14.1,24.6,3.5,0.97,12.3,579,Good
3395,31.5,66.1,1.5,9.5,23.4,8.2,1.39,6.6,691,Moderate
1726,30.5,74.7,17.5,22.8,26.3,9.9,1.61,7.9,441,Moderate
3443,34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563,Moderate
3018,24.1,55.9,32.3,39.5,14.8,2.7,1.13,17.4,567,Good
1923,33.2,109.8,94.1,111.7,46.6,7.4,3.24,3.9,853,Hazardous
4680,26.2,41.0,0.3,6.4,23.4,7.3,1.05,10.5,432,Good
1937,36.2,128.1,28.3,47.0,46.8,23.3,1.99,3.0,485,Hazardous
440,25.1,45.2,5.6,10.3,14.7,3.1,1.01,12.0,566,Good
2261,37.2,80.5,35.6,44.6,34.2,24.1,2.17,6.3,607,Poor
2374,25.7,70.3,0.7,5.4,14.0,10.0,0.91,11.1,374,Good
4971,33.2,109.9,2.8,14.8,26.7,15.2,1.88,9.0,511,Poor
3131,22.6,76.7,1.2,6.5,20.9,6.7,1.22,10.7,565,Good
334,39.6,72.4,17.7,29.3,38.1,21.8,2.31,3.3,790,Hazardous
1453,22.9,51.6,3.3,7.0,12.3,5.8,0.88,12.0,349,Good
234,23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200,Good
4807,34.4,65.0,21.5,34.5,24.3,10.3,1.57,8.6,583,Moderate
1140,35.0,56.0,23.4,27.1,32.7,11.5,1.62,5.8,452,Moderate
4790,31.0,85.8,10.1,24.8,29.4,8.5,1.89,12.1,507,Moderate
2265,31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,Moderate
3845,37.3,68.2,4.3,20.8,40.3,20.0,2.01,5.4,681,Poor
2556,25.5,73.0,11.6,16.3,11.2,3.0,1.06,11.4,494,Good
1533,23.5,50.8,5.5,10.7,26.4,4.1,0.8,11.3,383,Good
498,32.5,74.8,53.5,65.2,22.0,11.4,1.54,5.4,399,Moderate
1925,43.7,66.8,33.4,36.4,34.5,8.0,1.79,4.7,608,Poor
4348,36.4,99.6,56.6,65.3,30.6,21.2,2.9,4.4,699,Hazardous
2796,29.4,82.3,3.9,8.8,23.7,5.9,0.92,10.9,266,Good
3494,28.9,58.3,2.7,11.8,22.8,5.2,1.39,8.9,449,Moderate
4760,24.2,41.4,22.6,31.1,24.7,3.7,1.05,11.2,257,Good
4007,30.1,74.1,28.6,43.6,25.6,24.2,2.19,4.7,450,Poor
1625,35.6,88.7,62.0,75.5,28.9,13.2,1.34,5.1,534,Poor
3512,24.8,44.9,2.7,12.5,12.7,3.2,0.96,12.2,405,Good
4597,24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528,Good
4557,34.3,70.1,0.5,19.9,32.1,14.8,2.04,5.0,551,Poor
1144,24.4,60.7,0.0,4.6,26.6,5.3,0.92,10.2,432,Good
4374,18.1,62.9,23.2,26.6,12.7,5.1,0.92,12.2,476,Good
789,26.1,82.7,19.9,37.5,36.7,12.0,1.5,4.3,706,Poor
153,40.3,120.5,9.7,27.6,47.8,10.1,2.58,2.5,799,Hazardous
2593,29.3,42.3,20.7,25.3,15.4,6.2,1.0,11.8,524,Good
1909,30.8,85.8,27.0,29.1,18.5,11.0,1.54,8.7,466,Moderate
2258,26.9,81.0,8.9,15.8,27.3,9.5,1.39,5.9,620,Moderate
1326,27.7,99.4,17.8,29.9,37.5,9.9,1.74,5.4,588,Poor
1614,30.8,60.9,7.2,20.0,36.1,13.7,1.37,5.1,342,Moderate
2793,46.7,84.2,1.6,26.6,36.5,13.4,3.04,8.0,506,Hazardous
165,25.0,38.6,18.5,25.2,14.0,4.8,1.12,11.9,499,Good
4848,27.7,56.4,31.4,36.7,13.6,5.6,1.02,12.6,335,Good
4547,42.2,63.3,15.2,38.9,23.5,24.1,2.27,13.2,467,Poor
3173,24.2,83.2,19.6,29.1,22.4,1.7,1.37,6.0,384,Moderate
4650,29.9,78.0,25.4,35.4,37.4,10.6,1.5,6.4,533,Moderate
1331,26.4,76.1,36.5,40.9,31.7,15.2,2.09,6.8,472,Poor
2223,32.7,68.5,0.8,13.2,18.2,4.6,1.38,12.3,478,Moderate
635,29.6,86.1,6.7,30.2,36.4,25.8,2.49,4.0,632,Poor
1985,31.5,80.1,26.2,28.0,14.9,7.3,1.21,7.6,317,Moderate
180,23.7,66.3,9.6,17.0,16.6,8.0,1.07,11.3,516,Good
357,31.1,59.7,29.0,47.1,24.9,10.2,2.17,4.4,822,Poor
2481,27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494,Good
2044,33.8,72.7,60.4,71.8,30.7,19.5,1.52,7.9,610,Poor
946,27.0,42.7,1.5,8.2,16.2,6.2,0.93,10.0,328,Good
417,27.3,73.7,13.8,28.4,27.5,16.4,1.4,7.3,293,Moderate
3393,27.4,67.4,10.8,32.6,51.6,25.2,2.88,2.6,846,Hazardous
2098,25.3,42.3,10.7,13.0,11.9,2.3,1.0,10.2,381,Good
1383,22.5,54.1,18.2,23.6,20.1,3.3,1.13,12.5,567,Good
3897,25.9,78.2,14.2,22.1,34.8,7.8,1.63,9.6,379,Moderate
3522,33.4,69.8,5.8,14.5,38.2,8.4,1.66,12.0,444,Poor
2685,25.8,51.5,9.2,12.9,17.5,0.2,1.26,11.8,452,Good
706,32.3,75.4,81.6,111.5,35.8,17.3,1.84,4.5,454,Poor
2904,22.0,58.7,1.2,14.2,23.8,3.5,1.05,12.5,390,Good
2668,34.6,52.4,72.4,82.4,17.6,9.4,1.43,9.2,343,Moderate
1752,21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,Good
2644,20.0,78.2,1.8,5.5,13.9,7.8,1.03,11.1,560,Good
4235,41.1,110.2,26.6,42.7,26.8,9.0,2.4,8.7,814,Poor
2991,27.3,72.1,20.4,25.9,24.7,2.8,0.83,10.7,238,Good
1190,33.7,108.8,45.3,66.0,34.5,20.1,2.29,4.6,897,Hazardous
1189,30.6,61.9,1.1,5.2,21.0,7.4,0.93,10.5,406,Good
1146,27.5,71.0,52.1,64.1,22.0,6.7,1.65,6.6,601,Moderate
1571,28.1,67.8,2.0,6.9,21.5,1.1,0.85,11.0,344,Good
3631,22.8,59.5,14.2,18.9,24.0,5.0,0.79,15.9,528,Good
490,21.0,94.3,37.7,55.3,33.5,13.6,1.52,4.1,722,Poor
278,25.2,71.0,10.8,14.9,14.6,5.8,1.05,12.6,479,Good
3370,36.7,82.4,9.6,18.8,27.3,23.2,1.7,4.3,598,Poor
2613,20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,Good
496,25.3,75.6,2.8,5.9,23.8,6.4,1.12,10.1,299,Good
4674,38.9,90.0,28.7,41.1,31.6,15.8,1.71,7.1,666,Poor
4564,27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,Good
2192,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,Good
973,26.7,77.9,24.2,26.6,21.2,4.9,1.13,10.8,352,Good
4118,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
2458,29.9,67.5,1.6,8.5,30.0,12.8,1.45,5.1,615,Moderate
1822,30.3,65.0,28.3,39.7,31.4,15.0,1.65,6.6,384,Moderate
3373,35.4,85.4,6.2,21.7,30.9,8.9,1.69,8.9,601,Moderate
4274,28.2,74.4,3.0,9.7,15.6,3.1,1.01,13.2,419,Good
4669,28.8,69.1,2.3,16.8,25.2,7.7,1.6,8.7,643,Moderate
3272,31.1,70.9,35.2,44.7,26.9,5.8,1.45,7.2,455,Moderate
85,24.1,39.7,9.6,14.8,23.9,4.6,0.92,13.4,350,Good
4774,19.7,73.8,1.4,6.7,20.1,4.3,1.1,14.2,532,Good
795,45.3,85.9,23.3,50.1,33.3,19.9,2.45,7.9,715,Hazardous
620,40.9,81.8,0.7,15.7,27.7,17.9,1.82,5.9,577,Poor
652,24.5,65.2,8.3,14.3,15.0,5.4,1.0,11.2,368,Good
3981,41.1,68.2,14.3,22.6,32.7,13.6,1.86,5.4,453,Moderate
183,31.9,68.5,7.2,19.3,20.7,1.9,1.46,12.4,537,Moderate
3366,23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337,Good
2941,47.1,104.3,0.7,3.4,34.4,5.9,2.34,3.3,844,Hazardous
2035,23.1,58.3,3.2,7.3,12.9,5.9,1.03,11.9,295,Good
4362,42.7,111.0,33.8,50.7,41.3,21.0,2.52,4.2,516,Hazardous
1333,21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,Good
2234,21.8,53.6,1.9,13.1,20.8,9.0,1.43,5.0,309,Moderate
4134,37.2,87.6,1.3,14.3,32.3,1.1,1.7,3.4,663,Poor
1594,30.9,62.0,3.5,7.3,31.0,10.4,1.36,5.0,297,Moderate
3092,17.0,47.4,10.1,16.5,24.7,2.7,1.02,11.0,555,Good
4067,31.6,77.8,12.3,18.1,31.8,8.9,1.72,3.8,590,Poor
4476,28.2,68.0,71.6,94.6,35.2,21.2,2.25,6.2,698,Poor
2697,27.5,59.5,30.0,38.9,18.5,9.8,1.15,13.7,356,Good
229,39.0,59.1,13.8,39.2,41.2,11.6,1.82,3.8,602,Poor
3425,26.4,58.4,10.6,15.2,26.4,6.8,1.0,10.0,350,Good
1351,26.6,62.6,49.0,60.6,25.6,12.6,1.61,6.7,391,Moderate
2932,24.4,66.9,3.1,11.3,22.3,0.0,1.14,10.6,230,Good
443,39.1,91.6,139.5,154.6,49.8,17.7,3.32,5.9,566,Hazardous
4041,29.8,91.3,3.6,10.8,34.6,14.0,1.09,7.0,649,Moderate
4473,24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400,Good
566,29.2,54.0,4.7,17.1,37.9,18.2,1.75,7.4,543,Moderate
3094,37.0,76.1,131.3,145.5,57.3,24.3,2.94,7.6,702,Hazardous
362,27.4,52.2,14.5,18.2,12.9,2.5,1.13,11.1,560,Good
1053,40.5,83.3,8.8,30.9,22.9,14.1,2.11,8.6,757,Poor
1712,28.9,48.7,12.1,18.5,20.3,6.4,1.03,10.0,499,Good
3859,31.5,80.0,86.1,89.9,22.7,10.5,1.41,6.1,647,Moderate
3561,35.8,64.1,13.8,27.3,30.5,20.6,1.79,4.7,626,Poor
4997,24.9,70.5,0.2,5.9,12.5,6.9,1.07,11.9,240,Good
2970,24.3,50.6,9.1,13.1,13.6,6.9,0.99,11.5,245,Good
4303,35.7,60.6,2.9,11.2,30.8,14.4,1.36,10.0,627,Moderate
4229,25.6,78.1,1.1,5.2,21.3,6.1,0.89,10.9,524,Good
3033,24.6,52.4,4.1,18.1,27.0,14.7,1.4,8.8,356,Moderate
2377,26.9,67.4,4.4,12.5,31.9,11.2,1.69,5.8,311,Moderate
72,31.5,62.0,75.4,82.5,22.7,19.2,1.55,5.9,642,Moderate
4154,29.5,62.5,55.2,63.2,30.6,25.9,1.84,3.4,688,Poor
4749,20.2,47.0,10.4,16.1,12.3,1.7,1.14,12.3,215,Good
3526,20.9,41.1,1.7,8.4,24.8,4.9,1.08,11.2,590,Good
4230,31.3,75.9,2.7,9.3,29.5,10.7,1.17,5.1,697,Moderate
4255,33.5,68.3,54.1,72.7,30.6,25.1,1.52,7.2,570,Poor
3416,25.0,57.3,0.8,6.7,27.1,3.6,1.12,10.7,267,Good
236,39.4,101.1,16.6,36.8,49.8,30.4,2.01,3.6,789,Hazardous
4956,25.1,70.9,16.8,33.0,37.1,9.1,1.05,6.3,569,Moderate
2062,21.9,56.3,16.4,20.3,23.3,9.4,0.84,10.8,271,Good
1506,32.1,66.6,50.3,60.5,35.2,11.2,1.67,7.5,468,Moderate
4622,26.8,83.0,53.4,69.0,17.6,15.2,1.82,7.5,668,Moderate
4226,33.5,76.3,1.0,25.2,17.4,19.0,2.47,3.4,666,Poor
1760,32.8,100.5,21.8,37.5,29.6,6.6,2.94,6.1,774,Hazardous
2784,23.8,70.3,0.8,12.7,17.8,11.1,1.42,5.5,606,Moderate
3166,43.3,95.1,20.3,53.0,37.9,21.0,2.08,6.3,581,Hazardous
849,30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,Moderate
3550,38.0,94.7,16.0,35.7,30.4,11.7,2.26,4.8,574,Poor
3265,28.2,49.3,40.9,48.4,21.3,8.8,1.64,11.6,617,Moderate
3902,24.5,59.7,2.8,8.4,19.1,4.3,0.85,10.3,432,Good
1778,22.9,63.8,2.9,9.4,16.7,0.4,0.98,10.7,593,Good
2578,30.2,75.6,15.3,18.2,20.7,4.6,0.95,12.3,445,Good
403,34.1,74.6,27.0,47.6,22.4,27.2,2.57,3.5,732,Poor
669,30.2,62.7,3.8,11.4,13.6,7.5,1.02,15.0,270,Good
771,27.5,55.1,3.8,14.9,20.3,5.2,1.38,6.3,629,Moderate
481,26.6,67.8,11.2,12.1,28.3,4.1,1.01,11.9,551,Good
947,34.9,69.9,10.7,17.5,23.0,12.0,1.28,6.9,720,Moderate
1289,32.0,63.8,53.7,62.1,27.2,6.8,1.49,17.1,345,Moderate
2030,23.6,72.6,1.1,4.7,14.0,4.0,1.12,13.0,300,Good
4725,43.3,69.3,6.6,19.3,34.3,11.3,1.99,4.3,500,Poor
2592,25.1,50.6,1.0,4.6,21.6,6.2,1.1,10.1,388,Good
2865,42.9,104.0,52.5,80.9,22.9,13.0,2.42,4.4,680,Poor
3295,31.1,116.9,16.1,35.6,31.7,20.7,2.73,4.5,544,Hazardous
2821,20.2,58.0,2.8,5.5,17.2,1.8,1.01,13.3,312,Good
3444,31.0,46.3,12.4,31.1,30.1,19.2,1.31,8.0,484,Moderate
3634,22.1,47.8,9.3,14.9,24.4,7.0,1.06,10.5,578,Good
2350,23.3,49.1,1.6,6.7,16.1,3.8,1.06,10.3,222,Good
1456,32.5,69.3,28.0,47.9,28.8,9.8,1.53,5.2,409,Moderate
2860,34.9,78.5,2.8,19.1,29.1,17.8,1.47,6.0,534,Moderate
856,24.7,70.3,3.6,11.7,17.6,5.1,0.91,12.5,494,Good
491,30.2,48.6,6.9,15.8,19.7,9.4,1.57,5.2,598,Moderate
2989,24.0,86.1,44.5,52.2,29.5,15.4,1.49,5.5,689,Moderate
1908,27.8,47.6,31.6,35.3,21.8,6.4,1.13,14.0,591,Good
2709,38.5,92.3,1.9,12.7,33.6,13.8,2.99,4.9,848,Hazardous
4876,24.7,38.8,16.9,24.5,16.6,3.4,1.06,11.2,485,Good
3625,17.5,57.2,8.7,13.6,25.6,3.1,1.03,11.6,505,Good
3410,21.8,55.6,11.2,20.6,13.5,6.4,1.05,10.8,577,Good
3325,27.8,43.3,19.8,24.5,12.0,4.3,0.96,12.7,404,Good
4937,26.7,53.8,6.9,21.8,25.3,7.7,1.59,6.4,295,Moderate
68,38.0,77.7,49.8,65.9,42.7,17.2,2.02,6.2,750,Hazardous
4408,17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311,Good
3446,24.0,45.4,0.8,6.6,13.5,5.0,1.11,12.1,603,Good
4946,27.4,79.4,6.0,11.9,35.5,17.6,2.47,3.5,831,Hazardous
1419,27.7,73.4,10.8,17.0,19.4,3.7,0.98,12.9,324,Good
2660,16.5,66.4,11.7,15.8,11.7,3.6,0.97,13.5,548,Good
2292,33.0,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,Good
1849,20.9,68.0,3.3,8.8,21.9,4.1,1.08,10.5,538,Good
3132,36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous
3053,24.0,46.1,0.0,2.2,15.1,6.8,1.13,10.8,465,Good
4301,18.0,68.7,6.0,9.3,21.2,6.5,1.15,15.9,266,Good
4732,23.1,67.4,11.5,26.7,18.0,10.9,1.83,6.5,332,Moderate
4403,38.1,69.3,6.5,23.6,41.6,16.5,1.46,6.4,806,Poor
333,31.0,66.8,8.7,16.8,25.0,22.1,1.4,5.9,798,Poor
3852,31.6,102.7,80.5,96.9,35.0,1.7,2.0,4.4,630,Poor
4976,30.9,90.7,38.7,52.0,37.0,3.6,1.65,5.3,451,Moderate
4552,21.4,76.9,2.3,6.7,23.4,2.8,1.09,14.7,338,Good
800,34.7,72.0,9.7,33.5,33.9,13.2,2.3,4.4,475,Poor
4886,25.4,71.8,1.8,11.8,21.3,10.2,1.33,7.2,506,Moderate
791,37.7,66.9,53.6,69.5,40.3,23.4,1.39,4.3,458,Poor
2017,36.7,84.1,44.9,61.9,31.1,13.4,2.24,7.3,440,Poor
4429,34.0,104.3,25.9,44.1,41.7,15.9,2.35,7.1,676,Hazardous
195,26.2,77.4,38.2,52.3,25.1,14.9,1.63,5.4,435,Poor
88,18.0,81.6,20.5,23.8,25.4,17.4,1.67,10.3,551,Moderate
590,20.4,45.9,4.5,3.2,24.2,6.3,0.9,11.1,214,Good
583,23.1,59.7,13.3,25.3,22.9,14.1,1.3,6.3,598,Moderate
4474,44.8,97.8,35.2,58.0,38.3,29.6,2.8,6.3,816,Hazardous
3312,25.3,47.1,23.5,28.9,12.5,5.9,1.19,10.9,223,Good
1675,26.7,57.9,50.0,59.6,26.3,9.4,1.68,6.3,541,Moderate
1859,30.6,51.1,8.3,10.1,23.1,5.7,1.11,15.0,221,Good
4475,28.1,74.6,0.3,4.9,15.0,1.7,1.04,10.3,256,Good
4310,31.1,64.9,3.7,11.2,21.3,7.9,1.02,11.5,233,Good
37,25.4,77.4,4.4,16.3,23.9,11.2,1.5,5.6,652,Moderate
4360,30.9,60.3,56.3,68.7,22.8,10.5,1.4,7.4,426,Moderate
3555,34.8,70.4,28.9,46.6,35.7,14.4,1.61,4.1,805,Poor
861,29.0,70.1,28.8,40.1,23.1,0.8,1.54,7.0,531,Moderate
4000,26.8,76.2,48.1,54.3,24.5,4.6,1.58,7.5,451,Moderate
862,26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471,Moderate
4277,17.8,84.3,7.5,23.0,27.7,7.9,1.35,7.5,315,Moderate
4772,23.5,54.8,2.3,9.1,15.4,5.7,1.06,11.8,325,Good
2601,30.2,86.5,6.2,20.8,35.9,18.1,2.03,4.8,420,Poor
4015,29.4,75.1,11.9,20.3,26.6,9.1,1.04,20.0,443,Good
1304,29.3,67.0,53.8,67.0,18.1,13.3,1.3,9.1,336,Moderate
743,32.0,70.7,8.4,11.3,24.5,6.1,1.6,8.2,382,Moderate
602,23.5,51.6,0.0,8.3,23.5,7.4,0.92,19.7,450,Good
3419,38.7,71.8,2.1,20.3,54.4,9.9,2.99,8.6,625,Hazardous
298,27.8,86.2,4.0,17.4,22.2,11.0,1.57,5.3,662,Moderate
656,41.7,91.4,45.2,63.7,34.2,26.8,2.53,3.2,887,Hazardous
3202,32.2,66.6,8.3,19.7,23.5,13.2,1.08,5.6,382,Moderate
2072,46.3,91.0,27.0,51.7,37.3,20.2,2.14,4.1,624,Hazardous
2144,29.9,74.6,5.4,10.0,18.3,3.4,0.98,12.7,263,Good
260,20.4,43.9,11.8,15.9,25.7,9.0,1.06,13.8,480,Good
3778,22.0,51.1,26.0,27.3,23.0,8.2,1.03,14.4,384,Good
4542,34.2,89.5,95.6,110.4,34.9,10.0,1.98,5.4,566,Poor
1929,22.3,73.0,0.1,8.4,20.7,3.6,1.18,10.3,471,Good
3489,32.7,60.5,13.5,27.2,22.9,9.3,1.45,8.7,322,Moderate
4756,33.4,63.9,6.2,10.6,35.0,15.7,1.84,5.2,471,Poor
2327,23.8,68.8,21.8,29.6,14.6,5.3,0.89,10.9,583,Good
2333,25.2,71.5,3.5,9.0,11.3,5.6,0.88,10.0,393,Good
1327,29.9,81.0,3.9,14.9,25.2,10.9,1.24,6.4,366,Moderate
4058,33.8,81.1,7.3,21.3,38.8,22.0,2.35,6.3,693,Poor
4868,26.1,81.9,9.5,19.1,36.1,14.8,1.62,5.9,455,Moderate
597,29.8,58.4,27.3,33.4,12.1,8.3,0.9,10.7,410,Good
261,38.5,95.4,66.9,92.3,46.0,15.7,2.63,4.1,654,Hazardous
1529,30.9,85.8,13.2,20.0,27.7,13.3,1.58,15.5,300,Moderate
4944,27.3,79.9,26.9,33.8,16.6,6.0,0.91,10.1,365,Good
4232,42.2,94.7,96.4,115.5,45.6,10.1,2.29,4.7,570,Poor
199,27.0,45.3,1.8,14.1,34.1,11.4,1.64,6.5,615,Moderate
2437,33.4,76.3,3.2,7.9,23.7,3.8,1.89,8.2,388,Moderate
3454,49.9,101.3,34.6,51.9,47.7,17.8,2.72,3.3,795,Hazardous
4384,25.4,73.2,28.7,35.4,12.3,6.0,1.13,10.1,371,Good
4945,30.3,91.8,1.0,18.8,23.1,4.4,1.31,5.9,359,Moderate
4385,20.9,42.5,1.8,5.2,13.0,5.8,1.01,10.7,297,Good
3610,31.4,76.6,2.3,7.9,24.4,7.6,1.01,13.1,570,Good
3303,27.1,63.0,15.9,18.5,15.7,6.9,0.96,10.3,383,Good
3011,32.3,65.9,28.5,38.8,26.4,4.1,1.63,7.5,662,Moderate
1616,18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375,Good
4805,48.8,92.0,2.4,24.9,38.2,16.9,2.84,3.7,664,Hazardous
1646,22.6,75.5,55.8,63.3,30.0,7.7,1.33,5.9,361,Moderate
123,39.4,109.1,34.9,56.8,36.1,3.1,2.02,5.7,454,Poor
3653,25.0,87.3,49.8,70.3,35.2,15.4,2.85,4.7,680,Hazardous
2268,36.6,113.1,143.0,167.3,41.8,11.7,2.43,2.7,644,Hazardous
772,26.6,49.0,8.9,12.6,15.1,0.3,0.79,11.8,337,Good
1296,46.0,80.1,8.2,40.2,30.8,15.3,2.55,7.9,584,Hazardous
341,28.3,74.9,2.1,10.2,26.3,8.3,1.59,5.1,342,Moderate
310,23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461,Good
3786,36.8,105.9,106.8,117.2,44.6,16.0,2.34,7.6,716,Hazardous
1153,28.9,70.9,33.0,38.7,13.7,4.1,0.89,11.0,486,Good
413,29.2,40.9,15.4,20.0,27.1,2.9,1.04,11.1,438,Good
2191,24.1,89.4,4.1,16.3,24.5,15.1,1.37,8.5,298,Moderate
4795,22.0,76.8,10.4,16.3,25.7,6.6,1.03,11.7,449,Good
3766,31.6,88.9,24.1,40.1,39.4,11.2,2.06,6.0,474,Poor
2269,24.7,68.9,4.2,11.1,14.8,2.4,1.06,15.9,475,Good
2368,25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527,Moderate
4004,32.7,62.6,50.5,66.6,31.5,9.2,1.26,7.1,473,Moderate
4823,27.8,70.7,16.4,21.2,21.0,8.7,1.27,9.7,377,Moderate
2152,28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,Good
956,27.5,61.0,41.9,58.8,26.0,12.0,1.6,5.6,488,Moderate
1290,26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396,Good
469,34.5,60.8,37.1,47.4,28.7,9.1,2.04,3.4,484,Poor
2253,41.0,98.3,96.1,122.2,47.2,27.7,2.97,4.1,686,Hazardous
686,35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296,Moderate
3012,21.3,48.3,2.4,5.8,15.5,6.3,1.08,10.5,296,Good
4877,21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,Good
3326,23.6,70.0,15.2,17.8,22.2,5.5,1.11,11.5,482,Good
1692,29.5,54.8,6.7,15.1,14.0,6.6,0.78,11.9,315,Good
2658,30.8,60.9,0.5,20.6,36.1,11.2,2.13,4.0,627,Poor
2168,22.9,40.5,3.7,7.3,13.4,0.9,1.12,12.6,246,Good
313,26.1,48.0,17.3,22.3,18.6,2.0,1.02,11.2,313,Good
186,21.8,59.9,21.0,22.6,23.5,5.2,0.94,10.0,318,Good
320,49.0,98.4,149.7,183.1,33.8,7.6,1.12,5.2,797,Hazardous
1653,19.7,47.2,3.0,11.0,12.5,5.9,1.12,24.8,259,Good
1332,28.0,52.5,7.1,15.8,24.7,2.4,1.0,13.2,554,Good
4801,31.4,81.8,4.3,17.5,21.8,12.8,1.47,5.1,437,Moderate
3927,28.6,84.4,17.7,33.8,34.3,21.7,2.42,4.0,712,Poor
3447,44.6,70.1,58.9,79.8,45.1,16.8,2.52,4.1,658,Hazardous
4063,38.8,92.5,8.3,29.0,32.8,8.3,2.19,3.9,698,Hazardous
2450,24.0,67.8,1.3,7.0,15.6,3.0,0.98,12.1,415,Good
1966,23.1,53.9,9.2,12.1,15.8,0.5,0.99,10.6,365,Good
3073,23.8,40.2,8.8,12.3,27.9,6.9,1.0,11.1,317,Good
3417,31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,Moderate
508,25.4,47.1,10.1,13.7,29.1,4.7,0.97,10.3,578,Good
1476,32.2,70.0,47.7,52.4,38.0,4.6,1.64,6.7,402,Moderate
422,35.0,57.4,0.7,5.1,25.3,16.0,1.42,5.3,441,Moderate
2520,22.9,62.2,18.8,26.5,29.4,4.7,1.23,8.0,536,Moderate
2916,34.4,87.9,216.9,240.0,50.7,15.3,2.53,4.3,578,Hazardous
450,37.7,73.8,16.9,36.9,40.0,25.8,2.3,5.1,451,Poor
941,24.6,55.1,2.8,9.7,19.9,7.0,0.93,10.6,448,Good
3342,29.8,49.0,3.1,6.4,22.1,1.8,0.97,11.6,277,Good
139,23.4,52.5,1.6,10.7,16.9,3.1,1.37,8.1,396,Moderate
1128,22.6,59.2,30.8,37.0,14.6,2.0,1.01,11.7,284,Good
1946,36.4,94.9,7.2,32.0,30.4,5.8,1.92,5.9,565,Poor
2869,29.9,65.5,0.9,8.2,25.2,11.4,1.46,8.4,670,Moderate
4100,37.9,89.7,3.1,18.3,36.7,4.7,2.72,2.6,592,Hazardous
3770,30.7,57.3,2.0,4.9,22.3,7.9,0.93,10.2,462,Good
3169,26.3,47.2,3.0,5.5,24.7,0.7,1.08,10.7,368,Good
943,37.1,72.4,60.3,68.4,35.5,14.0,2.17,3.4,580,Poor
2999,28.3,82.6,18.2,25.7,29.0,6.7,1.49,6.1,563,Moderate
4265,35.2,82.6,24.9,43.4,36.3,8.1,1.99,5.7,419,Poor
4139,31.1,62.8,0.9,8.4,17.1,6.3,1.16,15.8,321,Good
592,32.1,72.6,11.3,25.5,21.7,7.1,1.55,6.7,374,Moderate
1229,25.1,42.2,5.7,11.7,16.5,1.5,0.93,10.2,249,Good
1068,23.5,76.1,0.2,7.4,26.9,3.4,0.9,11.2,277,Good
1686,28.0,55.2,12.4,21.2,27.7,3.7,0.99,10.6,467,Good
3840,36.4,78.0,50.8,57.2,22.6,8.5,1.55,5.3,583,Moderate
3590,44.9,66.4,75.4,94.8,50.5,33.4,1.95,4.2,659,Hazardous
283,25.4,47.5,2.8,9.0,19.7,3.4,0.84,10.8,240,Good
1094,26.5,86.3,28.0,54.1,56.6,9.6,2.02,4.8,603,Hazardous
103,50.7,68.0,39.7,60.8,35.2,29.7,2.77,4.7,862,Hazardous
451,34.4,95.4,76.0,95.5,20.8,13.0,2.78,6.2,657,Hazardous
3299,28.0,48.6,6.1,11.1,19.9,2.8,1.0,10.8,390,Good
