,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4540,23.7,40.0,20.7,23.0,20.4,6.2,1.05,12.5,318,Good
1534,32.2,58.7,5.0,15.0,33.9,7.3,1.64,6.8,516,Moderate
4825,27.8,74.4,13.2,22.2,22.8,6.5,1.69,5.4,422,Moderate
3639,25.0,80.5,3.1,7.8,15.7,3.0,1.05,11.3,489,Good
1750,25.0,54.9,3.4,8.8,22.1,5.1,0.85,11.1,465,Good
3494,28.9,58.3,2.7,11.8,22.8,5.2,1.39,8.9,449,Moderate
1558,20.5,80.0,1.0,3.2,23.6,2.8,0.91,13.4,276,Good
2255,29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516,Moderate
2548,28.1,83.5,11.8,24.0,28.6,9.0,1.07,9.0,690,Moderate
2130,42.3,70.3,22.5,33.9,32.1,22.0,2.82,9.5,672,Hazardous
4183,24.4,44.8,7.4,8.4,24.9,4.9,1.02,10.0,541,Good
1852,28.2,59.2,12.7,21.2,21.7,10.2,1.3,5.2,565,Moderate
953,35.7,80.2,35.0,45.9,32.0,9.3,1.59,5.5,531,Moderate
2283,30.3,67.3,31.6,33.1,23.5,13.2,1.23,5.3,670,Moderate
1781,22.7,68.4,3.2,7.7,15.6,7.1,1.05,10.2,409,Good
2978,29.4,63.7,79.7,93.1,26.2,12.2,1.56,5.4,326,Moderate
1162,30.2,75.3,1.0,1.9,41.1,5.7,1.57,4.3,609,Poor
2338,23.6,47.9,4.4,9.8,18.4,4.3,0.95,11.0,319,Good
4369,38.4,99.1,31.0,52.7,32.7,18.1,2.13,4.7,646,Poor
3083,23.0,59.3,10.6,18.8,26.1,15.3,1.42,10.6,337,Moderate
2425,35.1,80.8,47.6,59.2,27.1,12.9,1.49,6.4,611,Moderate
130,25.2,62.9,4.1,12.3,27.6,8.4,1.03,10.9,276,Good
2745,23.4,54.9,13.7,18.9,22.6,5.3,1.12,13.5,269,Good
3691,34.4,107.9,18.7,33.4,37.1,15.3,1.99,5.4,388,Poor
2692,25.8,65.3,27.6,32.9,15.2,7.2,1.12,10.4,287,Good
836,22.2,53.1,10.4,11.7,11.8,4.9,1.0,10.1,300,Good
3010,24.8,39.8,58.4,68.2,26.5,3.7,0.93,16.5,397,Good
4598,22.9,75.4,4.5,10.4,18.4,3.7,0.96,14.4,359,Good
2748,27.7,56.2,6.1,17.1,19.2,11.9,1.61,5.6,507,Moderate
1058,35.7,83.1,8.1,20.2,24.9,9.4,1.4,7.2,564,Moderate
2566,38.6,92.3,37.8,55.3,40.9,16.3,2.65,2.6,564,Hazardous
2401,32.7,63.2,34.4,39.6,28.8,11.0,1.54,7.2,296,Moderate
3278,24.0,79.3,6.2,13.3,22.0,6.6,0.9,10.5,579,Good
4844,32.9,110.4,20.8,40.4,32.0,25.8,2.5,5.0,775,Hazardous
1137,29.2,83.7,5.8,20.6,25.7,11.9,1.46,5.1,698,Moderate
909,39.4,71.0,0.6,10.8,24.7,16.2,1.25,5.0,441,Moderate
4725,43.3,69.3,6.6,19.3,34.3,11.3,1.99,4.3,500,Poor
4132,38.8,90.1,63.2,69.5,44.7,23.5,2.35,3.5,771,Hazardous
1258,27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,Good
2069,36.4,111.6,35.8,67.0,43.1,8.3,2.32,8.3,813,Hazardous
4457,27.2,84.3,17.3,22.4,13.0,5.6,1.21,13.0,539,Good
349,38.2,110.1,0.1,12.5,41.7,15.8,1.98,6.2,709,Poor
3371,27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good
2383,35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661,Moderate
3675,27.0,74.2,3.4,15.0,33.6,6.3,1.39,10.6,515,Moderate
518,24.0,45.0,1.9,7.1,26.1,5.2,1.15,10.9,265,Good
1294,29.8,78.6,6.7,14.8,37.3,7.5,1.42,8.3,398,Moderate
1127,28.3,65.8,7.3,9.8,23.3,3.6,1.03,13.0,563,Good
1050,24.7,87.2,15.5,25.1,33.3,17.7,2.27,5.1,670,Poor
3869,30.4,72.9,10.9,25.7,29.3,8.9,1.58,5.3,655,Moderate
4451,33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433,Moderate
1124,25.8,78.2,14.0,20.2,23.3,6.6,1.01,18.8,576,Good
1088,47.3,88.4,104.9,127.4,44.6,21.7,2.71,8.2,648,Hazardous
3123,30.9,94.4,48.3,67.1,31.4,23.3,1.75,4.3,779,Poor
4714,37.0,96.6,14.8,25.2,40.6,14.7,2.11,10.2,673,Poor
589,25.6,66.5,8.5,14.5,12.9,3.7,0.94,13.2,354,Good
1224,33.6,99.4,63.4,72.4,29.6,10.8,1.68,5.0,581,Poor
2643,24.4,60.9,1.1,2.1,24.4,4.2,1.09,12.6,350,Good
2201,30.9,76.7,12.4,16.2,13.7,6.9,0.73,11.2,579,Good
2583,29.6,63.1,12.8,15.9,22.0,3.8,1.16,11.0,377,Good
2597,24.5,65.3,29.4,38.1,33.4,2.0,1.23,6.0,616,Moderate
1005,30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770,Poor
1241,50.7,104.9,2.4,9.5,41.7,21.5,2.34,4.3,861,Hazardous
4467,40.6,93.3,21.5,48.7,19.0,14.2,1.85,6.3,464,Poor
4201,38.9,61.8,28.1,52.2,48.8,22.7,2.19,5.6,538,Poor
116,37.5,87.0,43.4,58.7,43.7,21.8,1.79,8.2,484,Poor
3567,26.5,51.7,0.7,5.3,10.7,7.1,1.05,10.2,555,Good
4579,19.8,76.1,15.9,20.4,25.3,4.2,1.01,10.3,357,Good
1349,29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691,Poor
1415,29.1,93.5,9.8,30.2,29.3,13.4,1.54,5.4,402,Poor
4106,26.1,38.4,0.4,5.4,20.9,3.1,1.12,11.1,387,Good
257,45.8,124.7,38.3,42.9,40.7,44.9,2.01,4.9,829,Hazardous
3227,34.4,72.7,26.3,39.6,29.3,14.9,1.51,9.0,439,Moderate
876,23.0,65.6,3.9,8.2,23.8,5.8,1.08,10.5,285,Good
2760,22.1,58.9,4.9,11.3,21.9,4.2,1.03,10.3,324,Good
3497,30.4,57.7,12.2,28.7,37.2,25.0,1.95,3.9,749,Poor
3906,30.1,78.4,6.5,24.9,28.8,6.6,1.98,7.0,569,Poor
1454,22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579,Good
309,28.0,57.2,2.0,7.0,23.7,7.9,0.92,10.7,419,Good
2509,27.5,69.5,2.4,10.0,22.2,5.8,0.99,11.1,462,Good
2766,29.9,45.5,6.8,14.3,19.4,9.4,0.98,11.5,536,Good
2656,49.2,81.8,89.9,113.7,48.6,21.6,1.97,2.7,654,Hazardous
2736,30.2,96.8,47.1,76.3,34.5,18.7,2.86,5.8,582,Hazardous
1099,32.7,79.1,17.2,29.7,23.9,17.0,1.25,7.5,504,Moderate
1192,23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,Good
2515,47.0,95.9,4.5,19.7,40.4,8.7,2.69,3.2,739,Hazardous
4509,21.9,70.1,5.4,10.4,13.5,1.1,1.09,12.5,224,Good
4556,20.9,42.4,19.6,24.7,18.2,7.0,0.83,11.9,316,Good
4364,51.4,108.7,2.1,20.6,27.1,11.8,2.03,2.6,744,Hazardous
4400,32.3,52.4,24.4,30.9,27.7,6.5,0.95,10.7,436,Good
3213,23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415,Good
528,28.7,53.9,18.3,20.4,25.7,7.5,0.98,11.2,406,Good
1601,32.0,69.6,8.1,23.1,33.8,7.5,1.48,10.0,575,Moderate
3761,21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461,Good
4852,43.1,69.1,2.4,16.6,30.0,12.2,2.08,5.9,657,Poor
4495,27.0,54.9,1.5,5.6,16.1,3.5,0.96,11.6,482,Good
1572,39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,Hazardous
255,32.7,64.6,12.6,18.9,30.5,9.5,1.65,7.2,505,Moderate
913,39.3,84.6,69.1,91.7,32.7,16.5,1.85,4.3,513,Poor
1007,22.9,61.9,41.1,54.6,27.5,3.4,1.79,5.6,464,Moderate
106,24.2,61.7,3.2,8.8,19.1,5.5,1.21,10.2,406,Good
3791,32.9,102.4,26.6,41.3,26.6,15.7,1.86,5.4,394,Poor
3841,39.8,82.0,14.1,22.2,32.7,12.8,1.26,5.3,457,Moderate
822,25.7,46.4,1.3,5.7,24.6,8.5,0.92,11.1,494,Good
2063,40.0,85.6,36.2,74.5,45.7,20.9,2.92,4.9,512,Hazardous
3378,41.6,91.4,13.0,27.3,44.6,8.7,3.35,5.2,844,Hazardous
1576,24.4,56.1,3.7,13.4,27.5,7.4,1.85,8.1,382,Moderate
829,38.2,95.1,15.8,31.3,26.2,11.0,2.43,5.5,616,Poor
3854,33.9,94.5,8.9,15.1,33.2,11.7,1.89,4.3,680,Poor
2940,26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,Poor
3865,25.2,57.1,15.7,21.6,24.4,3.9,1.01,10.2,261,Good
2278,29.7,80.8,7.3,14.8,30.4,7.2,1.73,8.4,606,Moderate
1196,24.0,40.9,11.8,18.6,21.4,4.3,0.86,13.5,582,Good
2969,27.9,87.6,22.8,38.3,27.4,4.9,1.42,6.3,443,Moderate
1279,19.7,68.0,4.7,8.4,24.8,5.5,0.77,10.6,297,Good
688,24.0,68.7,18.6,31.1,30.6,7.3,1.44,6.0,588,Moderate
4862,40.8,82.2,2.4,14.3,29.8,10.6,1.04,5.1,481,Moderate
3004,39.1,85.2,7.1,27.9,35.5,8.9,2.21,3.8,622,Poor
3388,24.1,59.3,14.4,33.1,31.0,16.7,2.0,5.3,622,Poor
3084,22.2,65.9,7.9,13.5,14.3,5.0,0.89,11.0,390,Good
4543,38.6,97.4,63.3,78.4,29.4,18.3,1.6,5.1,554,Poor
3932,29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679,Moderate
3064,19.8,60.6,15.0,21.7,22.9,3.9,0.99,10.4,382,Good
2677,24.0,56.9,2.9,6.9,13.0,8.2,1.14,11.3,360,Good
2160,27.8,99.6,27.2,34.4,40.4,18.4,2.06,4.7,611,Poor
663,19.4,36.3,7.6,10.5,25.6,8.5,1.01,10.4,391,Good
2218,34.0,60.0,28.4,38.5,26.8,14.4,2.1,3.7,391,Poor
2879,26.8,72.2,1.0,11.3,21.8,12.5,1.41,6.0,602,Moderate
1449,48.9,62.0,12.2,35.7,45.4,22.7,2.27,2.7,865,Hazardous
4811,27.2,51.0,4.2,8.7,11.4,6.1,1.01,10.2,469,Good
182,24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,Good
3434,33.0,53.6,34.8,48.4,27.3,14.5,1.67,5.4,566,Moderate
987,28.4,38.8,1.8,8.4,10.5,5.6,0.99,12.5,560,Good
2048,22.5,41.5,0.3,7.1,17.3,3.2,1.01,11.4,212,Good
2911,30.2,74.5,19.8,54.1,39.9,25.7,2.29,6.4,655,Hazardous
2345,29.9,48.7,16.4,18.6,16.7,5.8,1.1,13.6,471,Good
4203,32.0,88.8,4.7,13.5,29.4,11.5,1.62,7.9,604,Moderate
4878,21.9,68.5,20.0,22.2,11.8,5.3,1.02,11.7,582,Good
4304,22.3,41.6,11.6,16.2,15.3,2.1,1.04,12.2,236,Good
2100,34.6,71.4,20.4,32.4,22.9,7.0,1.64,7.6,514,Moderate
2729,26.8,65.2,9.7,15.8,13.4,7.7,0.81,12.8,282,Good
4903,35.8,71.5,19.0,34.1,28.6,13.5,1.54,7.8,592,Moderate
4627,27.0,45.2,3.2,6.5,24.1,2.7,0.95,11.7,274,Good
4466,27.4,78.8,26.0,28.3,20.0,2.1,0.99,11.1,486,Good
1024,33.7,82.4,2.1,9.9,26.7,15.0,1.51,8.8,407,Moderate
2613,20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247,Good
252,32.4,82.2,11.2,16.0,26.0,4.5,1.45,6.8,601,Moderate
3808,38.8,60.7,0.3,16.0,35.3,24.9,2.0,7.2,596,Poor
4021,27.5,45.4,31.3,34.7,14.0,7.1,1.04,11.3,573,Good
3521,22.1,83.0,0.7,9.3,32.5,11.4,1.6,6.3,512,Moderate
3923,29.3,77.6,16.2,24.9,26.2,11.1,1.38,10.2,442,Moderate
1728,24.6,46.5,2.7,9.2,18.4,3.8,1.09,10.2,296,Good
3298,22.2,50.0,2.3,8.4,23.5,3.7,0.96,10.2,547,Good
907,20.6,88.6,47.9,57.9,28.9,12.3,1.94,5.4,412,Moderate
4265,35.2,82.6,24.9,43.4,36.3,8.1,1.99,5.7,419,Poor
2853,22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,Good
3037,26.0,64.6,1.1,9.2,14.1,5.2,0.72,10.1,246,Good
1533,23.5,50.8,5.5,10.7,26.4,4.1,0.8,11.3,383,Good
3905,29.4,73.1,9.4,13.7,38.5,5.1,1.59,3.8,438,Poor
1889,23.2,39.6,0.8,7.3,21.7,5.8,0.91,10.9,438,Good
3580,35.9,61.0,8.3,18.0,21.4,16.3,1.41,11.6,613,Moderate
4361,35.1,78.2,14.0,32.1,28.3,3.0,1.98,3.7,597,Poor
2293,35.0,80.5,43.6,55.1,27.9,11.3,1.65,6.9,664,Moderate
4358,25.0,81.8,20.2,28.7,17.5,2.3,1.06,10.6,386,Good
2090,33.4,80.3,3.1,13.0,23.3,10.1,1.76,7.3,600,Moderate
2602,27.5,49.8,1.3,9.3,24.8,8.5,1.11,10.7,589,Good
326,32.0,89.4,3.6,17.4,21.8,15.8,1.34,5.4,325,Moderate
2671,35.0,81.6,52.5,65.4,32.5,5.0,1.59,8.2,624,Moderate
1518,43.1,116.3,104.3,136.6,36.6,15.8,3.72,5.4,688,Hazardous
581,20.1,73.7,9.2,14.6,15.9,3.5,0.93,13.6,512,Good
3366,23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337,Good
652,24.5,65.2,8.3,14.3,15.0,5.4,1.0,11.2,368,Good
4406,29.5,53.5,12.2,22.2,26.8,10.0,1.49,8.0,438,Moderate
3585,25.6,58.3,0.4,0.0,25.3,4.5,0.98,10.0,536,Good
4018,28.4,86.1,10.8,26.9,26.7,10.8,1.26,5.5,674,Moderate
229,39.0,59.1,13.8,39.2,41.2,11.6,1.82,3.8,602,Poor
3466,28.9,87.3,98.3,118.1,34.8,13.4,1.76,7.9,760,Poor
2641,22.8,61.5,5.1,14.2,22.1,2.5,0.98,10.7,489,Good
193,23.6,51.9,11.0,13.6,27.9,4.3,1.2,12.1,474,Good
1713,23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239,Good
1292,36.2,77.1,35.3,43.9,20.4,14.4,1.38,5.6,599,Moderate
759,26.7,72.4,4.2,16.3,18.9,11.7,1.45,12.0,527,Moderate
2142,16.0,64.1,13.4,18.9,24.4,2.0,1.0,12.2,487,Good
4468,27.9,59.2,35.9,44.9,26.1,16.4,1.31,8.3,650,Moderate
3856,25.8,89.6,3.6,6.3,18.1,10.7,1.59,7.9,467,Moderate
1792,45.0,76.7,15.8,21.9,45.2,24.1,2.91,11.0,808,Hazardous
3678,30.1,83.5,10.2,15.6,23.6,18.2,1.73,14.0,676,Moderate
855,19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,262,Good
3767,23.9,66.7,4.6,7.9,15.4,7.1,0.95,12.4,362,Good
1917,20.2,54.7,25.8,33.6,21.1,6.7,1.06,10.4,598,Good
1255,23.5,62.5,1.8,7.3,25.2,3.4,1.16,11.7,501,Good
4297,37.0,86.3,81.3,110.8,41.3,16.2,2.97,2.5,841,Hazardous
3390,21.9,70.5,2.8,9.8,15.3,4.4,0.83,11.0,326,Good
1182,27.6,62.5,8.7,16.0,18.4,3.7,1.02,10.4,235,Good
1542,28.4,77.5,39.0,55.4,24.2,7.4,2.06,8.0,707,Poor
2,30.7,84.2,22.4,38.4,26.8,12.3,1.34,6.1,399,Moderate
1987,21.2,55.0,8.5,13.5,15.8,7.1,1.04,13.0,503,Good
2437,33.4,76.3,3.2,7.9,23.7,3.8,1.89,8.2,388,Moderate
4894,28.2,60.6,14.5,19.4,23.0,6.0,1.16,14.3,360,Good
1959,45.2,93.2,51.2,79.2,35.4,23.3,2.16,3.7,565,Hazardous
4751,40.9,62.4,19.0,36.7,36.1,20.9,2.3,8.1,518,Poor
587,25.7,64.4,13.8,25.0,21.4,14.9,1.54,6.6,324,Moderate
4078,34.6,80.3,8.6,29.2,31.5,7.4,1.28,9.5,326,Moderate
1383,22.5,54.1,18.2,23.6,20.1,3.3,1.13,12.5,567,Good
11,32.7,93.0,12.6,23.5,23.5,0.8,1.51,6.0,598,Moderate
2438,25.9,59.9,2.4,6.1,31.7,13.9,1.47,5.8,388,Moderate
487,26.2,65.8,12.5,16.9,14.7,3.5,0.92,12.0,432,Good
2512,29.1,44.2,3.0,12.2,14.6,4.4,0.9,10.6,305,Good
4212,28.1,82.0,14.5,19.5,27.0,9.3,1.47,8.2,697,Moderate
4788,24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,Good
2795,27.1,56.4,52.6,60.5,26.8,7.7,1.33,11.9,428,Moderate
3109,28.8,71.7,20.0,25.6,16.7,6.1,0.97,11.9,539,Good
4926,29.5,79.8,12.8,29.8,33.2,13.3,1.1,5.9,389,Moderate
3478,30.0,87.5,33.8,43.1,28.7,12.2,1.63,6.3,561,Moderate
4620,23.0,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,Good
4827,34.7,77.0,10.7,26.5,19.8,21.3,2.12,5.2,633,Poor
203,22.2,43.1,5.1,9.0,15.7,3.2,1.0,10.7,377,Good
2281,52.6,91.3,150.5,159.0,36.8,6.3,2.71,5.1,482,Hazardous
1368,26.3,86.9,4.5,22.1,37.1,11.0,2.22,5.1,556,Poor
4591,25.1,61.0,17.5,36.0,27.6,17.5,1.51,6.6,458,Moderate
4051,39.6,80.1,66.3,93.0,31.1,23.4,2.24,2.7,483,Hazardous
3983,29.0,74.0,2.2,15.0,22.3,10.5,1.72,10.2,703,Moderate
335,26.3,62.2,26.1,32.7,19.9,8.3,1.09,10.3,259,Good
1482,26.2,36.9,4.4,10.8,26.0,3.2,1.0,21.8,221,Good
1063,25.6,78.5,7.8,12.4,13.6,6.1,0.89,10.1,398,Good
2906,38.5,79.8,70.6,88.1,36.1,9.8,1.86,4.6,565,Poor
989,32.5,53.4,45.9,52.7,27.2,10.8,1.21,7.5,513,Moderate
2787,17.6,77.1,20.0,24.3,22.6,5.2,0.99,12.2,487,Good
2306,40.6,51.7,18.8,31.5,30.4,9.5,2.15,3.4,738,Poor
934,33.4,86.7,37.8,46.6,19.0,14.8,1.36,5.4,415,Moderate
2976,41.7,64.8,2.3,11.2,22.4,7.6,1.22,6.6,452,Moderate
4656,26.0,81.8,8.4,20.4,28.8,5.6,1.49,5.5,596,Moderate
2229,23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377,Good
4438,27.7,72.5,22.7,39.6,23.6,8.4,1.43,5.1,529,Moderate
4006,44.7,75.6,6.6,28.3,25.7,23.5,2.1,4.1,643,Poor
3048,36.0,59.4,18.1,20.1,29.2,10.0,1.29,13.4,527,Moderate
3624,28.6,88.5,0.4,11.6,20.1,16.8,1.93,8.8,657,Moderate
2845,32.3,69.0,1.1,13.5,23.9,9.9,1.39,5.8,461,Moderate
4407,36.6,97.4,13.3,31.4,28.7,28.5,2.04,3.4,678,Poor
4163,36.5,81.1,14.2,34.5,37.1,11.8,1.91,4.3,610,Poor
4389,22.4,65.2,34.2,38.7,28.2,5.9,1.02,10.7,532,Good
4727,27.1,50.4,45.6,51.1,14.3,6.4,1.1,10.3,371,Good
4758,35.5,90.9,36.7,48.4,35.8,17.5,2.23,11.8,519,Poor
2835,25.2,64.0,2.4,6.9,16.6,2.8,1.07,10.3,508,Good
3117,25.5,59.8,7.7,13.1,16.4,2.6,1.05,13.0,244,Good
625,27.4,73.5,17.1,22.1,15.7,8.3,0.92,12.0,572,Good
3305,19.7,73.1,30.4,34.6,13.6,4.2,0.87,10.0,545,Good
4581,24.3,92.5,25.8,32.4,30.8,13.7,1.69,6.0,268,Moderate
2793,46.7,84.2,1.6,26.6,36.5,13.4,3.04,8.0,506,Hazardous
3529,22.3,53.5,2.1,7.7,16.1,3.8,1.1,10.0,263,Good
678,26.4,45.9,0.5,5.4,15.7,3.7,1.06,13.3,478,Good
1081,27.2,62.6,8.5,13.2,27.2,6.6,0.95,10.2,505,Good
3695,27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589,Good
2684,27.5,88.9,40.1,68.0,32.1,13.8,2.25,4.8,413,Poor
4053,23.4,61.0,4.4,10.3,17.2,4.4,0.97,11.5,421,Good
1839,31.0,63.5,5.4,13.4,26.9,15.4,1.56,5.1,446,Moderate
1660,42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,Poor
3974,31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628,Moderate
3128,27.4,69.9,5.9,9.5,25.2,5.7,0.89,11.9,589,Good
1340,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,Good
4959,22.9,80.0,12.1,18.3,23.8,2.5,1.09,12.8,189,Good
3359,27.3,47.5,18.7,17.4,16.4,8.2,0.86,15.7,543,Good
320,49.0,98.4,149.7,183.1,33.8,7.6,1.12,5.2,797,Hazardous
826,39.3,104.7,1.1,14.1,38.6,15.6,2.74,4.2,634,Hazardous
1064,24.5,40.6,0.5,4.1,25.4,4.2,1.02,11.7,494,Good
3652,23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,Good
2081,27.1,76.4,8.0,13.0,21.7,3.4,0.86,10.0,407,Good
1098,25.0,61.8,4.4,11.0,26.4,3.4,1.05,11.5,397,Good
1828,38.2,95.2,63.5,88.2,37.3,12.5,1.6,7.1,689,Poor
1725,29.8,62.1,6.5,11.0,19.3,12.9,1.65,7.7,688,Moderate
2078,39.2,111.2,25.7,46.9,45.6,25.2,2.25,4.5,692,Hazardous
2988,22.6,54.6,20.7,25.1,14.1,4.0,1.04,16.1,429,Good
1260,24.3,78.7,13.3,20.4,23.6,3.8,0.92,11.1,348,Good
1122,30.1,91.0,32.1,38.5,23.7,10.6,1.44,6.0,363,Moderate
1854,38.5,57.4,75.0,83.0,34.9,1.6,2.35,3.7,505,Poor
2967,26.1,67.9,19.4,21.4,16.0,0.0,1.11,13.4,528,Good
4567,26.9,74.7,2.7,10.7,25.6,4.3,0.99,10.2,271,Good
4707,27.3,78.1,8.6,7.8,13.8,5.6,1.06,11.0,447,Good
4055,32.6,79.6,42.8,51.4,14.1,13.3,1.55,7.5,633,Moderate
785,20.9,50.7,0.7,7.2,11.5,3.2,0.82,12.2,298,Good
501,26.9,72.7,7.5,24.3,23.9,15.1,1.67,5.2,454,Moderate
2303,33.3,66.3,13.6,25.8,19.3,12.9,1.41,8.4,460,Moderate
2488,36.6,109.9,0.4,16.4,39.9,13.0,1.57,5.9,690,Poor
3890,22.3,40.5,2.6,7.1,23.8,4.4,0.85,13.1,549,Good
1037,34.0,64.2,14.6,32.3,47.4,8.8,1.47,5.1,434,Poor
1219,24.9,56.1,20.9,28.4,24.9,10.3,1.3,9.5,542,Moderate
4206,46.1,80.5,42.3,58.5,32.1,28.4,2.4,2.7,705,Hazardous
3980,27.7,83.6,3.8,19.9,32.9,17.8,2.09,5.3,632,Poor
4263,25.1,48.7,8.6,17.9,17.5,4.2,0.98,19.7,403,Good
1947,21.8,72.4,4.0,7.5,19.4,0.0,1.15,12.2,490,Good
2216,31.7,106.5,14.7,21.2,33.0,18.0,1.98,4.1,661,Poor
3627,24.6,54.3,23.1,28.1,29.8,14.9,1.32,6.9,638,Moderate
3339,25.0,81.3,4.3,7.8,23.1,6.7,1.14,10.1,329,Good
967,41.6,100.7,156.7,166.2,38.7,24.5,1.96,2.8,888,Hazardous
4204,39.0,96.8,50.1,61.3,48.3,29.6,2.64,3.4,755,Hazardous
1897,25.8,53.0,14.7,20.4,13.2,5.7,0.82,11.1,259,Good
4982,25.0,72.6,1.5,6.9,19.0,5.7,0.94,14.8,407,Good
2214,28.4,80.8,11.4,20.3,36.0,9.7,1.19,5.8,530,Moderate
2178,30.8,72.7,27.2,36.7,32.2,15.0,1.56,9.7,376,Moderate
4544,21.9,71.4,15.0,19.3,18.2,1.6,1.0,18.8,505,Good
2361,36.8,82.8,7.3,17.9,33.2,17.0,1.9,4.3,678,Poor
3040,33.7,59.5,13.7,21.5,19.6,2.3,1.02,11.7,511,Good
19,28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676,Moderate
4272,45.8,62.3,36.2,54.1,32.3,19.0,2.8,4.3,616,Poor
920,29.5,69.8,5.9,21.1,27.6,18.9,1.82,3.6,694,Poor
656,41.7,91.4,45.2,63.7,34.2,26.8,2.53,3.2,887,Hazardous
1486,41.9,90.1,26.6,50.7,46.3,18.2,2.38,5.1,531,Hazardous
1282,27.5,45.3,2.8,10.1,13.7,4.1,0.82,10.6,236,Good
4141,33.8,64.8,50.5,70.6,27.2,12.0,1.87,5.9,781,Poor
226,27.3,48.7,18.1,24.7,12.8,4.6,1.05,10.8,224,Good
947,34.9,69.9,10.7,17.5,23.0,12.0,1.28,6.9,720,Moderate
3251,28.5,47.7,0.0,5.3,26.2,2.6,1.13,12.2,474,Good
503,27.8,75.4,6.0,14.4,16.8,12.8,1.47,5.7,539,Moderate
3013,29.6,54.1,9.8,20.3,28.7,15.3,1.39,9.8,690,Moderate
1946,36.4,94.9,7.2,32.0,30.4,5.8,1.92,5.9,565,Poor
1721,39.1,59.5,47.6,57.2,30.6,16.8,1.89,3.8,450,Poor
767,23.1,80.1,10.4,14.9,23.3,6.0,1.0,10.6,332,Good
2533,36.2,84.9,42.2,72.0,30.9,23.4,1.98,3.5,619,Hazardous
3800,25.1,61.9,10.8,17.0,13.3,1.1,0.87,10.7,401,Good
4524,31.2,65.8,7.1,16.2,22.4,5.3,1.4,6.0,495,Moderate
3522,33.4,69.8,5.8,14.5,38.2,8.4,1.66,12.0,444,Poor
3345,24.0,51.2,14.1,16.5,26.0,7.4,0.97,10.2,264,Good
378,44.6,79.9,9.8,25.3,28.7,29.2,1.74,4.1,756,Poor
567,37.3,49.5,13.1,28.5,31.0,14.0,1.52,6.4,300,Moderate
4502,30.1,88.2,66.2,70.9,25.0,14.4,1.37,6.4,512,Moderate
3113,40.4,71.5,30.1,46.8,43.9,18.1,2.13,5.3,790,Hazardous
310,23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461,Good
659,29.4,53.6,5.6,15.9,28.9,8.5,1.61,8.9,384,Moderate
694,22.1,56.2,6.8,12.7,25.4,4.0,0.93,12.5,389,Good
141,24.2,68.7,8.6,12.6,22.0,4.0,1.0,12.2,321,Good
4123,24.9,82.2,19.5,27.9,25.6,2.0,1.54,8.1,458,Moderate
4601,21.0,93.8,6.3,19.4,37.5,13.6,2.18,3.9,669,Poor
3922,24.1,63.0,15.0,20.8,11.0,7.2,1.03,10.4,265,Good
1230,31.1,75.3,1.5,4.9,21.1,2.0,1.14,10.5,337,Good
4984,21.4,49.2,5.4,12.6,20.1,4.1,1.08,14.5,351,Good
3653,25.0,87.3,49.8,70.3,35.2,15.4,2.85,4.7,680,Hazardous
4501,31.6,76.7,21.4,26.9,30.1,17.4,1.29,7.6,663,Moderate
3760,40.5,87.4,46.9,66.7,39.0,9.2,1.83,3.3,680,Poor
1004,52.7,61.7,3.1,17.3,53.0,14.2,2.29,5.1,731,Hazardous
4614,30.4,90.7,91.5,98.9,22.1,9.6,1.52,5.3,598,Moderate
